date,time,kWh,datetime,hour,weekday,month
2025-08-31,10:00,0.617,2025-08-31 10:00:00,10,Sunday,8
2025-08-31,10:15,0.624,2025-08-31 10:15:00,10,Sunday,8
2025-08-31,10:30,0.571,2025-08-31 10:30:00,10,Sunday,8
2025-08-31,10:45,0.623,2025-08-31 10:45:00,10,Sunday,8
2025-08-31,11:00,0.608,2025-08-31 11:00:00,11,Sunday,8
2025-08-31,11:15,0.548,2025-08-31 11:15:00,11,Sunday,8
2025-08-31,11:30,0.596,2025-08-31 11:30:00,11,Sunday,8
2025-08-31,11:45,0.592,2025-08-31 11:45:00,11,Sunday,8
2025-08-31,12:00,0.357,2025-08-31 12:00:00,12,Sunday,8
2025-08-31,12:15,0.349,2025-08-31 12:15:00,12,Sunday,8
2025-08-31,12:30,0.406,2025-08-31 12:30:00,12,Sunday,8
2025-08-31,12:45,0.482,2025-08-31 12:45:00,12,Sunday,8
2025-08-31,13:00,0.389,2025-08-31 13:00:00,13,Sunday,8
2025-08-31,13:15,0.398,2025-08-31 13:15:00,13,Sunday,8
2025-08-31,13:30,0.348,2025-08-31 13:30:00,13,Sunday,8
2025-08-31,13:45,0.38,2025-08-31 13:45:00,13,Sunday,8
2025-08-31,14:00,0.382,2025-08-31 14:00:00,14,Sunday,8
2025-08-31,14:15,0.375,2025-08-31 14:15:00,14,Sunday,8
2025-08-31,14:30,0.364,2025-08-31 14:30:00,14,Sunday,8
2025-08-31,14:45,0.388,2025-08-31 14:45:00,14,Sunday,8
2025-08-31,15:00,0.432,2025-08-31 15:00:00,15,Sunday,8
2025-08-31,15:15,0.505,2025-08-31 15:15:00,15,Sunday,8
2025-08-31,15:30,0.537,2025-08-31 15:30:00,15,Sunday,8
2025-08-31,15:45,0.425,2025-08-31 15:45:00,15,Sunday,8
2025-08-31,16:00,0.44,2025-08-31 16:00:00,16,Sunday,8
2025-08-31,16:15,0.472,2025-08-31 16:15:00,16,Sunday,8
2025-08-31,16:30,0.478,2025-08-31 16:30:00,16,Sunday,8
2025-08-31,16:45,0.424,2025-08-31 16:45:00,16,Sunday,8
2025-08-31,17:00,0.432,2025-08-31 17:00:00,17,Sunday,8
2025-08-31,17:15,0.478,2025-08-31 17:15:00,17,Sunday,8
2025-08-31,17:30,0.389,2025-08-31 17:30:00,17,Sunday,8
2025-08-31,17:45,0.544,2025-08-31 17:45:00,17,Sunday,8
2025-08-31,18:00,1.052,2025-08-31 18:00:00,18,Sunday,8
2025-08-31,18:15,1.028,2025-08-31 18:15:00,18,Sunday,8
2025-08-31,18:30,1.034,2025-08-31 18:30:00,18,Sunday,8
2025-08-31,18:45,0.997,2025-08-31 18:45:00,18,Sunday,8
2025-08-31,19:00,1.112,2025-08-31 19:00:00,19,Sunday,8
2025-08-31,19:15,1.037,2025-08-31 19:15:00,19,Sunday,8
2025-08-31,19:30,1.023,2025-08-31 19:30:00,19,Sunday,8
2025-08-31,19:45,1.11,2025-08-31 19:45:00,19,Sunday,8
2025-08-31,20:00,1.081,2025-08-31 20:00:00,20,Sunday,8
2025-08-31,20:15,1.032,2025-08-31 20:15:00,20,Sunday,8
2025-08-31,20:30,1.057,2025-08-31 20:30:00,20,Sunday,8
2025-08-31,20:45,1.027,2025-08-31 20:45:00,20,Sunday,8
2025-08-31,21:00,1.026,2025-08-31 21:00:00,21,Sunday,8
2025-08-31,21:15,1.031,2025-08-31 21:15:00,21,Sunday,8
2025-08-31,21:30,1.052,2025-08-31 21:30:00,21,Sunday,8
2025-08-31,21:45,1.084,2025-08-31 21:45:00,21,Sunday,8
2025-08-31,22:00,0.469,2025-08-31 22:00:00,22,Sunday,8
2025-08-31,22:15,0.303,2025-08-31 22:15:00,22,Sunday,8
2025-08-31,22:30,0.483,2025-08-31 22:30:00,22,Sunday,8
2025-08-31,22:45,0.431,2025-08-31 22:45:00,22,Sunday,8
2025-08-31,23:00,0.391,2025-08-31 23:00:00,23,Sunday,8
2025-08-31,23:15,0.373,2025-08-31 23:15:00,23,Sunday,8
2025-08-31,23:30,0.315,2025-08-31 23:30:00,23,Sunday,8
2025-08-31,23:45,0.438,2025-08-31 23:45:00,23,Sunday,8
2025-09-01,00:00,0.046,2025-09-01 00:00:00,0,Monday,9
2025-09-01,00:15,0.116,2025-09-01 00:15:00,0,Monday,9
2025-09-01,00:30,0.073,2025-09-01 00:30:00,0,Monday,9
2025-09-01,00:45,0.025,2025-09-01 00:45:00,0,Monday,9
2025-09-01,01:00,0.107,2025-09-01 01:00:00,1,Monday,9
2025-09-01,01:15,0.109,2025-09-01 01:15:00,1,Monday,9
2025-09-01,01:30,0.053,2025-09-01 01:30:00,1,Monday,9
2025-09-01,01:45,0.124,2025-09-01 01:45:00,1,Monday,9
2025-09-01,02:00,0.162,2025-09-01 02:00:00,2,Monday,9
2025-09-01,02:15,0.11,2025-09-01 02:15:00,2,Monday,9
2025-09-01,02:30,0.107,2025-09-01 02:30:00,2,Monday,9
2025-09-01,02:45,0.061,2025-09-01 02:45:00,2,Monday,9
2025-09-01,03:00,0.048,2025-09-01 03:00:00,3,Monday,9
2025-09-01,03:15,0.074,2025-09-01 03:15:00,3,Monday,9
2025-09-01,03:30,0.093,2025-09-01 03:30:00,3,Monday,9
2025-09-01,03:45,0.09,2025-09-01 03:45:00,3,Monday,9
2025-09-01,04:00,0.082,2025-09-01 04:00:00,4,Monday,9
2025-09-01,04:15,0.19,2025-09-01 04:15:00,4,Monday,9
2025-09-01,04:30,0.113,2025-09-01 04:30:00,4,Monday,9
2025-09-01,04:45,0.051,2025-09-01 04:45:00,4,Monday,9
2025-09-01,05:00,0.042,2025-09-01 05:00:00,5,Monday,9
2025-09-01,05:15,0.02,2025-09-01 05:15:00,5,Monday,9
2025-09-01,05:30,0.05,2025-09-01 05:30:00,5,Monday,9
2025-09-01,05:45,0.113,2025-09-01 05:45:00,5,Monday,9
2025-09-01,06:00,0.484,2025-09-01 06:00:00,6,Monday,9
2025-09-01,06:15,0.467,2025-09-01 06:15:00,6,Monday,9
2025-09-01,06:30,0.519,2025-09-01 06:30:00,6,Monday,9
2025-09-01,06:45,0.517,2025-09-01 06:45:00,6,Monday,9
2025-09-01,07:00,0.51,2025-09-01 07:00:00,7,Monday,9
2025-09-01,07:15,0.494,2025-09-01 07:15:00,7,Monday,9
2025-09-01,07:30,0.494,2025-09-01 07:30:00,7,Monday,9
2025-09-01,07:45,0.442,2025-09-01 07:45:00,7,Monday,9
2025-09-01,08:00,0.421,2025-09-01 08:00:00,8,Monday,9
2025-09-01,08:15,0.463,2025-09-01 08:15:00,8,Monday,9
2025-09-01,08:30,0.463,2025-09-01 08:30:00,8,Monday,9
2025-09-01,08:45,0.462,2025-09-01 08:45:00,8,Monday,9
2025-09-01,09:00,0.308,2025-09-01 09:00:00,9,Monday,9
2025-09-01,09:15,0.296,2025-09-01 09:15:00,9,Monday,9
2025-09-01,09:30,0.263,2025-09-01 09:30:00,9,Monday,9
2025-09-01,09:45,0.311,2025-09-01 09:45:00,9,Monday,9
2025-09-01,10:00,0.328,2025-09-01 10:00:00,10,Monday,9
2025-09-01,10:15,0.295,2025-09-01 10:15:00,10,Monday,9
2025-09-01,10:30,0.348,2025-09-01 10:30:00,10,Monday,9
2025-09-01,10:45,0.328,2025-09-01 10:45:00,10,Monday,9
2025-09-01,11:00,0.331,2025-09-01 11:00:00,11,Monday,9
2025-09-01,11:15,0.3,2025-09-01 11:15:00,11,Monday,9
2025-09-01,11:30,0.332,2025-09-01 11:30:00,11,Monday,9
2025-09-01,11:45,0.342,2025-09-01 11:45:00,11,Monday,9
2025-09-01,12:00,0.193,2025-09-01 12:00:00,12,Monday,9
2025-09-01,12:15,0.313,2025-09-01 12:15:00,12,Monday,9
2025-09-01,12:30,0.25,2025-09-01 12:30:00,12,Monday,9
2025-09-01,12:45,0.296,2025-09-01 12:45:00,12,Monday,9
2025-09-01,13:00,0.178,2025-09-01 13:00:00,13,Monday,9
2025-09-01,13:15,0.253,2025-09-01 13:15:00,13,Monday,9
2025-09-01,13:30,0.202,2025-09-01 13:30:00,13,Monday,9
2025-09-01,13:45,0.264,2025-09-01 13:45:00,13,Monday,9
2025-09-01,14:00,0.277,2025-09-01 14:00:00,14,Monday,9
2025-09-01,14:15,0.286,2025-09-01 14:15:00,14,Monday,9
2025-09-01,14:30,0.271,2025-09-01 14:30:00,14,Monday,9
2025-09-01,14:45,0.22,2025-09-01 14:45:00,14,Monday,9
2025-09-01,15:00,0.367,2025-09-01 15:00:00,15,Monday,9
2025-09-01,15:15,0.261,2025-09-01 15:15:00,15,Monday,9
2025-09-01,15:30,0.302,2025-09-01 15:30:00,15,Monday,9
2025-09-01,15:45,0.284,2025-09-01 15:45:00,15,Monday,9
2025-09-01,16:00,0.291,2025-09-01 16:00:00,16,Monday,9
2025-09-01,16:15,0.259,2025-09-01 16:15:00,16,Monday,9
2025-09-01,16:30,0.358,2025-09-01 16:30:00,16,Monday,9
2025-09-01,16:45,0.345,2025-09-01 16:45:00,16,Monday,9
2025-09-01,17:00,0.318,2025-09-01 17:00:00,17,Monday,9
2025-09-01,17:15,0.309,2025-09-01 17:15:00,17,Monday,9
2025-09-01,17:30,0.277,2025-09-01 17:30:00,17,Monday,9
2025-09-01,17:45,0.311,2025-09-01 17:45:00,17,Monday,9
2025-09-01,18:00,0.594,2025-09-01 18:00:00,18,Monday,9
2025-09-01,18:15,0.633,2025-09-01 18:15:00,18,Monday,9
2025-09-01,18:30,0.646,2025-09-01 18:30:00,18,Monday,9
2025-09-01,18:45,0.62,2025-09-01 18:45:00,18,Monday,9
2025-09-01,19:00,0.646,2025-09-01 19:00:00,19,Monday,9
2025-09-01,19:15,0.653,2025-09-01 19:15:00,19,Monday,9
2025-09-01,19:30,0.662,2025-09-01 19:30:00,19,Monday,9
2025-09-01,19:45,0.709,2025-09-01 19:45:00,19,Monday,9
2025-09-01,20:00,0.573,2025-09-01 20:00:00,20,Monday,9
2025-09-01,20:15,0.581,2025-09-01 20:15:00,20,Monday,9
2025-09-01,20:30,0.581,2025-09-01 20:30:00,20,Monday,9
2025-09-01,20:45,0.622,2025-09-01 20:45:00,20,Monday,9
2025-09-01,21:00,0.566,2025-09-01 21:00:00,21,Monday,9
2025-09-01,21:15,0.609,2025-09-01 21:15:00,21,Monday,9
2025-09-01,21:30,0.664,2025-09-01 21:30:00,21,Monday,9
2025-09-01,21:45,0.659,2025-09-01 21:45:00,21,Monday,9
2025-09-01,22:00,0.336,2025-09-01 22:00:00,22,Monday,9
2025-09-01,22:15,0.304,2025-09-01 22:15:00,22,Monday,9
2025-09-01,22:30,0.311,2025-09-01 22:30:00,22,Monday,9
2025-09-01,22:45,0.249,2025-09-01 22:45:00,22,Monday,9
2025-09-01,23:00,0.256,2025-09-01 23:00:00,23,Monday,9
2025-09-01,23:15,0.305,2025-09-01 23:15:00,23,Monday,9
2025-09-01,23:30,0.304,2025-09-01 23:30:00,23,Monday,9
2025-09-01,23:45,0.193,2025-09-01 23:45:00,23,Monday,9
2025-09-02,00:00,0.034,2025-09-02 00:00:00,0,Tuesday,9
2025-09-02,00:15,0.051,2025-09-02 00:15:00,0,Tuesday,9
2025-09-02,00:30,0.056,2025-09-02 00:30:00,0,Tuesday,9
2025-09-02,00:45,0.143,2025-09-02 00:45:00,0,Tuesday,9
2025-09-02,01:00,0.162,2025-09-02 01:00:00,1,Tuesday,9
2025-09-02,01:15,0.103,2025-09-02 01:15:00,1,Tuesday,9
2025-09-02,01:30,0.104,2025-09-02 01:30:00,1,Tuesday,9
2025-09-02,01:45,0.168,2025-09-02 01:45:00,1,Tuesday,9
2025-09-02,02:00,0.108,2025-09-02 02:00:00,2,Tuesday,9
2025-09-02,02:15,0.112,2025-09-02 02:15:00,2,Tuesday,9
2025-09-02,02:30,0.105,2025-09-02 02:30:00,2,Tuesday,9
2025-09-02,02:45,0.105,2025-09-02 02:45:00,2,Tuesday,9
2025-09-02,03:00,0.144,2025-09-02 03:00:00,3,Tuesday,9
2025-09-02,03:15,0.119,2025-09-02 03:15:00,3,Tuesday,9
2025-09-02,03:30,0.093,2025-09-02 03:30:00,3,Tuesday,9
2025-09-02,03:45,0.074,2025-09-02 03:45:00,3,Tuesday,9
2025-09-02,04:00,0.1,2025-09-02 04:00:00,4,Tuesday,9
2025-09-02,04:15,0.023,2025-09-02 04:15:00,4,Tuesday,9
2025-09-02,04:30,0.108,2025-09-02 04:30:00,4,Tuesday,9
2025-09-02,04:45,0.095,2025-09-02 04:45:00,4,Tuesday,9
2025-09-02,05:00,0.103,2025-09-02 05:00:00,5,Tuesday,9
2025-09-02,05:15,0.044,2025-09-02 05:15:00,5,Tuesday,9
2025-09-02,05:30,0.109,2025-09-02 05:30:00,5,Tuesday,9
2025-09-02,05:45,0.097,2025-09-02 05:45:00,5,Tuesday,9
2025-09-02,06:00,0.495,2025-09-02 06:00:00,6,Tuesday,9
2025-09-02,06:15,0.51,2025-09-02 06:15:00,6,Tuesday,9
2025-09-02,06:30,0.462,2025-09-02 06:30:00,6,Tuesday,9
2025-09-02,06:45,0.437,2025-09-02 06:45:00,6,Tuesday,9
2025-09-02,07:00,0.513,2025-09-02 07:00:00,7,Tuesday,9
2025-09-02,07:15,0.407,2025-09-02 07:15:00,7,Tuesday,9
2025-09-02,07:30,0.519,2025-09-02 07:30:00,7,Tuesday,9
2025-09-02,07:45,0.578,2025-09-02 07:45:00,7,Tuesday,9
2025-09-02,08:00,0.51,2025-09-02 08:00:00,8,Tuesday,9
2025-09-02,08:15,0.529,2025-09-02 08:15:00,8,Tuesday,9
2025-09-02,08:30,0.56,2025-09-02 08:30:00,8,Tuesday,9
2025-09-02,08:45,0.537,2025-09-02 08:45:00,8,Tuesday,9
2025-09-02,09:00,0.406,2025-09-02 09:00:00,9,Tuesday,9
2025-09-02,09:15,0.28,2025-09-02 09:15:00,9,Tuesday,9
2025-09-02,09:30,0.301,2025-09-02 09:30:00,9,Tuesday,9
2025-09-02,09:45,0.334,2025-09-02 09:45:00,9,Tuesday,9
2025-09-02,10:00,0.25,2025-09-02 10:00:00,10,Tuesday,9
2025-09-02,10:15,0.315,2025-09-02 10:15:00,10,Tuesday,9
2025-09-02,10:30,0.318,2025-09-02 10:30:00,10,Tuesday,9
2025-09-02,10:45,0.367,2025-09-02 10:45:00,10,Tuesday,9
2025-09-02,11:00,0.358,2025-09-02 11:00:00,11,Tuesday,9
2025-09-02,11:15,0.346,2025-09-02 11:15:00,11,Tuesday,9
2025-09-02,11:30,0.343,2025-09-02 11:30:00,11,Tuesday,9
2025-09-02,11:45,0.317,2025-09-02 11:45:00,11,Tuesday,9
2025-09-02,12:00,0.282,2025-09-02 12:00:00,12,Tuesday,9
2025-09-02,12:15,0.3,2025-09-02 12:15:00,12,Tuesday,9
2025-09-02,12:30,0.31,2025-09-02 12:30:00,12,Tuesday,9
2025-09-02,12:45,0.241,2025-09-02 12:45:00,12,Tuesday,9
2025-09-02,13:00,0.288,2025-09-02 13:00:00,13,Tuesday,9
2025-09-02,13:15,0.267,2025-09-02 13:15:00,13,Tuesday,9
2025-09-02,13:30,0.281,2025-09-02 13:30:00,13,Tuesday,9
2025-09-02,13:45,0.316,2025-09-02 13:45:00,13,Tuesday,9
2025-09-02,14:00,0.26,2025-09-02 14:00:00,14,Tuesday,9
2025-09-02,14:15,0.233,2025-09-02 14:15:00,14,Tuesday,9
2025-09-02,14:30,0.234,2025-09-02 14:30:00,14,Tuesday,9
2025-09-02,14:45,0.247,2025-09-02 14:45:00,14,Tuesday,9
2025-09-02,15:00,0.339,2025-09-02 15:00:00,15,Tuesday,9
2025-09-02,15:15,0.308,2025-09-02 15:15:00,15,Tuesday,9
2025-09-02,15:30,0.291,2025-09-02 15:30:00,15,Tuesday,9
2025-09-02,15:45,0.346,2025-09-02 15:45:00,15,Tuesday,9
2025-09-02,16:00,0.321,2025-09-02 16:00:00,16,Tuesday,9
2025-09-02,16:15,0.343,2025-09-02 16:15:00,16,Tuesday,9
2025-09-02,16:30,0.403,2025-09-02 16:30:00,16,Tuesday,9
2025-09-02,16:45,0.39,2025-09-02 16:45:00,16,Tuesday,9
2025-09-02,17:00,0.329,2025-09-02 17:00:00,17,Tuesday,9
2025-09-02,17:15,0.329,2025-09-02 17:15:00,17,Tuesday,9
2025-09-02,17:30,0.36,2025-09-02 17:30:00,17,Tuesday,9
2025-09-02,17:45,0.366,2025-09-02 17:45:00,17,Tuesday,9
2025-09-02,18:00,0.616,2025-09-02 18:00:00,18,Tuesday,9
2025-09-02,18:15,0.581,2025-09-02 18:15:00,18,Tuesday,9
2025-09-02,18:30,0.665,2025-09-02 18:30:00,18,Tuesday,9
2025-09-02,18:45,0.639,2025-09-02 18:45:00,18,Tuesday,9
2025-09-02,19:00,0.654,2025-09-02 19:00:00,19,Tuesday,9
2025-09-02,19:15,0.652,2025-09-02 19:15:00,19,Tuesday,9
2025-09-02,19:30,0.602,2025-09-02 19:30:00,19,Tuesday,9
2025-09-02,19:45,0.61,2025-09-02 19:45:00,19,Tuesday,9
2025-09-02,20:00,0.673,2025-09-02 20:00:00,20,Tuesday,9
2025-09-02,20:15,0.624,2025-09-02 20:15:00,20,Tuesday,9
2025-09-02,20:30,0.599,2025-09-02 20:30:00,20,Tuesday,9
2025-09-02,20:45,0.619,2025-09-02 20:45:00,20,Tuesday,9
2025-09-02,21:00,0.646,2025-09-02 21:00:00,21,Tuesday,9
2025-09-02,21:15,0.61,2025-09-02 21:15:00,21,Tuesday,9
2025-09-02,21:30,0.699,2025-09-02 21:30:00,21,Tuesday,9
2025-09-02,21:45,0.662,2025-09-02 21:45:00,21,Tuesday,9
2025-09-02,22:00,0.21,2025-09-02 22:00:00,22,Tuesday,9
2025-09-02,22:15,0.279,2025-09-02 22:15:00,22,Tuesday,9
2025-09-02,22:30,0.333,2025-09-02 22:30:00,22,Tuesday,9
2025-09-02,22:45,0.402,2025-09-02 22:45:00,22,Tuesday,9
2025-09-02,23:00,0.251,2025-09-02 23:00:00,23,Tuesday,9
2025-09-02,23:15,0.271,2025-09-02 23:15:00,23,Tuesday,9
2025-09-02,23:30,0.216,2025-09-02 23:30:00,23,Tuesday,9
2025-09-02,23:45,0.292,2025-09-02 23:45:00,23,Tuesday,9
2025-09-03,00:00,0.109,2025-09-03 00:00:00,0,Wednesday,9
2025-09-03,00:15,0.101,2025-09-03 00:15:00,0,Wednesday,9
2025-09-03,00:30,0.047,2025-09-03 00:30:00,0,Wednesday,9
2025-09-03,00:45,0.121,2025-09-03 00:45:00,0,Wednesday,9
2025-09-03,01:00,0.163,2025-09-03 01:00:00,1,Wednesday,9
2025-09-03,01:15,0.144,2025-09-03 01:15:00,1,Wednesday,9
2025-09-03,01:30,0.104,2025-09-03 01:30:00,1,Wednesday,9
2025-09-03,01:45,0.088,2025-09-03 01:45:00,1,Wednesday,9
2025-09-03,02:00,0.126,2025-09-03 02:00:00,2,Wednesday,9
2025-09-03,02:15,0.084,2025-09-03 02:15:00,2,Wednesday,9
2025-09-03,02:30,0.01,2025-09-03 02:30:00,2,Wednesday,9
2025-09-03,02:45,0.021,2025-09-03 02:45:00,2,Wednesday,9
2025-09-03,03:00,0.145,2025-09-03 03:00:00,3,Wednesday,9
2025-09-03,03:15,0.143,2025-09-03 03:15:00,3,Wednesday,9
2025-09-03,03:30,0.085,2025-09-03 03:30:00,3,Wednesday,9
2025-09-03,03:45,0.058,2025-09-03 03:45:00,3,Wednesday,9
2025-09-03,04:00,0.078,2025-09-03 04:00:00,4,Wednesday,9
2025-09-03,04:15,0.039,2025-09-03 04:15:00,4,Wednesday,9
2025-09-03,04:30,0.08,2025-09-03 04:30:00,4,Wednesday,9
2025-09-03,04:45,0.16,2025-09-03 04:45:00,4,Wednesday,9
2025-09-03,05:00,0.065,2025-09-03 05:00:00,5,Wednesday,9
2025-09-03,05:15,0.058,2025-09-03 05:15:00,5,Wednesday,9
2025-09-03,05:30,0.036,2025-09-03 05:30:00,5,Wednesday,9
2025-09-03,05:45,0.098,2025-09-03 05:45:00,5,Wednesday,9
2025-09-03,06:00,0.457,2025-09-03 06:00:00,6,Wednesday,9
2025-09-03,06:15,0.521,2025-09-03 06:15:00,6,Wednesday,9
2025-09-03,06:30,0.483,2025-09-03 06:30:00,6,Wednesday,9
2025-09-03,06:45,0.562,2025-09-03 06:45:00,6,Wednesday,9
2025-09-03,07:00,0.519,2025-09-03 07:00:00,7,Wednesday,9
2025-09-03,07:15,0.514,2025-09-03 07:15:00,7,Wednesday,9
2025-09-03,07:30,0.439,2025-09-03 07:30:00,7,Wednesday,9
2025-09-03,07:45,0.496,2025-09-03 07:45:00,7,Wednesday,9
2025-09-03,08:00,0.507,2025-09-03 08:00:00,8,Wednesday,9
2025-09-03,08:15,0.509,2025-09-03 08:15:00,8,Wednesday,9
2025-09-03,08:30,0.509,2025-09-03 08:30:00,8,Wednesday,9
2025-09-03,08:45,0.5,2025-09-03 08:45:00,8,Wednesday,9
2025-09-03,09:00,0.268,2025-09-03 09:00:00,9,Wednesday,9
2025-09-03,09:15,0.219,2025-09-03 09:15:00,9,Wednesday,9
2025-09-03,09:30,0.27,2025-09-03 09:30:00,9,Wednesday,9
2025-09-03,09:45,0.356,2025-09-03 09:45:00,9,Wednesday,9
2025-09-03,10:00,0.347,2025-09-03 10:00:00,10,Wednesday,9
2025-09-03,10:15,0.361,2025-09-03 10:15:00,10,Wednesday,9
2025-09-03,10:30,0.328,2025-09-03 10:30:00,10,Wednesday,9
2025-09-03,10:45,0.324,2025-09-03 10:45:00,10,Wednesday,9
2025-09-03,11:00,0.316,2025-09-03 11:00:00,11,Wednesday,9
2025-09-03,11:15,0.247,2025-09-03 11:15:00,11,Wednesday,9
2025-09-03,11:30,0.322,2025-09-03 11:30:00,11,Wednesday,9
2025-09-03,11:45,0.289,2025-09-03 11:45:00,11,Wednesday,9
2025-09-03,12:00,0.246,2025-09-03 12:00:00,12,Wednesday,9
2025-09-03,12:15,0.23,2025-09-03 12:15:00,12,Wednesday,9
2025-09-03,12:30,0.267,2025-09-03 12:30:00,12,Wednesday,9
2025-09-03,12:45,0.307,2025-09-03 12:45:00,12,Wednesday,9
2025-09-03,13:00,0.302,2025-09-03 13:00:00,13,Wednesday,9
2025-09-03,13:15,0.231,2025-09-03 13:15:00,13,Wednesday,9
2025-09-03,13:30,0.28,2025-09-03 13:30:00,13,Wednesday,9
2025-09-03,13:45,0.267,2025-09-03 13:45:00,13,Wednesday,9
2025-09-03,14:00,0.19,2025-09-03 14:00:00,14,Wednesday,9
2025-09-03,14:15,0.308,2025-09-03 14:15:00,14,Wednesday,9
2025-09-03,14:30,0.244,2025-09-03 14:30:00,14,Wednesday,9
2025-09-03,14:45,0.293,2025-09-03 14:45:00,14,Wednesday,9
2025-09-03,15:00,0.283,2025-09-03 15:00:00,15,Wednesday,9
2025-09-03,15:15,0.346,2025-09-03 15:15:00,15,Wednesday,9
2025-09-03,15:30,0.365,2025-09-03 15:30:00,15,Wednesday,9
2025-09-03,15:45,0.325,2025-09-03 15:45:00,15,Wednesday,9
2025-09-03,16:00,0.337,2025-09-03 16:00:00,16,Wednesday,9
2025-09-03,16:15,0.289,2025-09-03 16:15:00,16,Wednesday,9
2025-09-03,16:30,0.302,2025-09-03 16:30:00,16,Wednesday,9
2025-09-03,16:45,0.27,2025-09-03 16:45:00,16,Wednesday,9
2025-09-03,17:00,0.357,2025-09-03 17:00:00,17,Wednesday,9
2025-09-03,17:15,0.362,2025-09-03 17:15:00,17,Wednesday,9
2025-09-03,17:30,0.296,2025-09-03 17:30:00,17,Wednesday,9
2025-09-03,17:45,0.317,2025-09-03 17:45:00,17,Wednesday,9
2025-09-03,18:00,0.603,2025-09-03 18:00:00,18,Wednesday,9
2025-09-03,18:15,0.578,2025-09-03 18:15:00,18,Wednesday,9
2025-09-03,18:30,0.609,2025-09-03 18:30:00,18,Wednesday,9
2025-09-03,18:45,0.582,2025-09-03 18:45:00,18,Wednesday,9
2025-09-03,19:00,0.552,2025-09-03 19:00:00,19,Wednesday,9
2025-09-03,19:15,0.642,2025-09-03 19:15:00,19,Wednesday,9
2025-09-03,19:30,0.59,2025-09-03 19:30:00,19,Wednesday,9
2025-09-03,19:45,0.628,2025-09-03 19:45:00,19,Wednesday,9
2025-09-03,20:00,0.524,2025-09-03 20:00:00,20,Wednesday,9
2025-09-03,20:15,0.634,2025-09-03 20:15:00,20,Wednesday,9
2025-09-03,20:30,0.602,2025-09-03 20:30:00,20,Wednesday,9
2025-09-03,20:45,0.605,2025-09-03 20:45:00,20,Wednesday,9
2025-09-03,21:00,0.665,2025-09-03 21:00:00,21,Wednesday,9
2025-09-03,21:15,0.625,2025-09-03 21:15:00,21,Wednesday,9
2025-09-03,21:30,0.642,2025-09-03 21:30:00,21,Wednesday,9
2025-09-03,21:45,0.632,2025-09-03 21:45:00,21,Wednesday,9
2025-09-03,22:00,0.289,2025-09-03 22:00:00,22,Wednesday,9
2025-09-03,22:15,0.238,2025-09-03 22:15:00,22,Wednesday,9
2025-09-03,22:30,0.27,2025-09-03 22:30:00,22,Wednesday,9
2025-09-03,22:45,0.261,2025-09-03 22:45:00,22,Wednesday,9
2025-09-03,23:00,0.298,2025-09-03 23:00:00,23,Wednesday,9
2025-09-03,23:15,0.247,2025-09-03 23:15:00,23,Wednesday,9
2025-09-03,23:30,0.3,2025-09-03 23:30:00,23,Wednesday,9
2025-09-03,23:45,0.291,2025-09-03 23:45:00,23,Wednesday,9
2025-09-04,00:00,0.067,2025-09-04 00:00:00,0,Thursday,9
2025-09-04,00:15,0.119,2025-09-04 00:15:00,0,Thursday,9
2025-09-04,00:30,0.074,2025-09-04 00:30:00,0,Thursday,9
2025-09-04,00:45,0.064,2025-09-04 00:45:00,0,Thursday,9
2025-09-04,01:00,0.058,2025-09-04 01:00:00,1,Thursday,9
2025-09-04,01:15,0.047,2025-09-04 01:15:00,1,Thursday,9
2025-09-04,01:30,0.102,2025-09-04 01:30:00,1,Thursday,9
2025-09-04,01:45,0.082,2025-09-04 01:45:00,1,Thursday,9
2025-09-04,02:00,0.078,2025-09-04 02:00:00,2,Thursday,9
2025-09-04,02:15,0.124,2025-09-04 02:15:00,2,Thursday,9
2025-09-04,02:30,0.125,2025-09-04 02:30:00,2,Thursday,9
2025-09-04,02:45,0.094,2025-09-04 02:45:00,2,Thursday,9
2025-09-04,03:00,0.013,2025-09-04 03:00:00,3,Thursday,9
2025-09-04,03:15,0.109,2025-09-04 03:15:00,3,Thursday,9
2025-09-04,03:30,0.012,2025-09-04 03:30:00,3,Thursday,9
2025-09-04,03:45,0.054,2025-09-04 03:45:00,3,Thursday,9
2025-09-04,04:00,0.084,2025-09-04 04:00:00,4,Thursday,9
2025-09-04,04:15,0.151,2025-09-04 04:15:00,4,Thursday,9
2025-09-04,04:30,0.01,2025-09-04 04:30:00,4,Thursday,9
2025-09-04,04:45,0.029,2025-09-04 04:45:00,4,Thursday,9
2025-09-04,05:00,0.061,2025-09-04 05:00:00,5,Thursday,9
2025-09-04,05:15,0.118,2025-09-04 05:15:00,5,Thursday,9
2025-09-04,05:30,0.025,2025-09-04 05:30:00,5,Thursday,9
2025-09-04,05:45,0.058,2025-09-04 05:45:00,5,Thursday,9
2025-09-04,06:00,0.544,2025-09-04 06:00:00,6,Thursday,9
2025-09-04,06:15,0.53,2025-09-04 06:15:00,6,Thursday,9
2025-09-04,06:30,0.471,2025-09-04 06:30:00,6,Thursday,9
2025-09-04,06:45,0.536,2025-09-04 06:45:00,6,Thursday,9
2025-09-04,07:00,0.498,2025-09-04 07:00:00,7,Thursday,9
2025-09-04,07:15,0.459,2025-09-04 07:15:00,7,Thursday,9
2025-09-04,07:30,0.466,2025-09-04 07:30:00,7,Thursday,9
